-6.427460365315871595e-03,3.975321825921908532e-03,6.517265199568119671e-01,9.372383631550674360e-03,-1.153759113849164679e-02,1.179492340714074876e-02,9.998199448888803742e-01,-6.742529413973026575e-02,1.040874460469488026e-02,1.476590195797494731e-01,2.798379923999997354e-01,-2.736707663085451991e-01,4.839111437233707246e-05,-5.022121991522242312e-02,-3.661286824291462572e-02,-2.883741386438705145e-01,2.964527501618605676e-01,-2.806416500505736766e-01,-3.897007794646577955e-02,1.484889909967714028e-02,-4.142787206558561086e-02,1.720894281240545221e+00,1.366824667527648529e-01,-1.151427504316069605e-01,5.282618354381108522e-02,-1.130487110595841116e-01,-1.609187548680846680e+00,-7.774906810987197714e-02,-1.497391396986165468e-01,-3.808444307087921477e-02
-5.681328072984306345e-03,3.958974620247549155e-03,6.514837788081399017e-01,9.273250028155934424e-03,-1.309068650336682460e-02,1.301620875344785232e-02,9.997865867626313241e-01,-6.254294731578850797e-02,1.077256891483400168e-02,1.481643291437417798e-01,2.811059796243431941e-01,-2.792911798224702036e-01,-4.196590950121851463e-04,-4.518171521754595077e-02,-3.824640233371012776e-02,-2.967943850802015615e-01,2.979013269024977650e-01,-2.871010489164996238e-01,-3.898404018473810434e-02,1.390609329898650007e-02,-2.429631495661912360e-02,1.718312495501635340e+00,1.631487506230746565e-01,-1.379650905019970120e-01,4.312761586315883022e-02,-1.091411801238304780e-01,-1.603205784793321653e+00,-1.030116220605496596e-01,-1.771875454197878730e-01,-1.591152159030163882e-02
-4.955198975779988996e-03,3.937250549748264050e-03,6.513045926176225242e-01,9.152618022716111496e-03,-1.460965449312551928e-02,1.420448404036047697e-02,9.997504789756637145e-01,-5.789527036855973696e-02,1.100705616125117331e-02,1.478611202426151627e-01,2.819110563238217404e-01,-2.834941823729149046e-01,-8.225386080059803517e-04,-4.030857802429661102e-02,-3.940426278408217658e-02,-3.034221011715389493e-01,2.988277575942256958e-01,-2.917570725857580594e-01,-3.893016065675437842e-02,1.285581769296828200e-02,-1.052300394364347191e-02,1.715939620531135912e+00,1.870098557644317427e-01,-1.584060739016220354e-01,3.235688526671310489e-02,-1.085197924176674600e-01,-1.597415171991481087e+00,-1.274973192002052391e-01,-2.020431021984058773e-01,7.326082730813610402e-03
-4.269076268830163980e-03,3.904772749599129227e-03,6.512525163434145226e-01,8.989029168967474503e-03,-1.606041824367707843e-02,1.532679055555419452e-02,9.997131337597321421e-01,-5.371693317475693952e-02,1.098286928022444708e-02,1.459408744112505874e-01,2.817903119735702955e-01,-2.848623629963989989e-01,-1.095076728218321530e-03,-3.576817583990154342e-02,-3.961077595360729120e-02,-3.064647565728891299e-01,2.987098961881353154e-01,-2.928063458616813053e-01,-3.874059759625855109e-02,1.159060247629490822e-02,-3.466185122649477479e-03,1.713984567097456724e+00,2.056606034478834222e-01,-1.740843439597169473e-01,1.944182883868045275e-02,-1.144706911706856456e-01,-1.592006861361008774e+00,-1.504293027178166264e-01,-2.217129610919173210e-01,3.269305273300419923e-02
-3.606981864808515154e-03,3.860183113958583993e-03,6.512303280497787616e-01,8.831246132619203007e-03,-1.732766970787097058e-02,1.624391365909337581e-02,9.996788965579277431e-01,-5.000823716304592798e-02,1.102410916062512847e-02,1.441664867018378482e-01,2.815859905776485483e-01,-2.858647200046404158e-01,-1.357551581655925708e-03,-3.175176266826129634e-02,-3.960180991505773962e-02,-3.087407607536843956e-01,2.984429374448960282e-01,-2.933166515506790972e-01,-3.862162409396249080e-02,9.926258792690215854e-03,-4.555065148713080764e-04,1.711238710610033964e+00,2.222595161478479464e-01,-1.860883327909861051e-01,5.490594691504858266e-03,-1.241628651411125356e-01,-1.587443149882118432e+00,-1.723130022017994589e-01,-2.388306569646761468e-01,6.149612081992023721e-02
-2.956901612250953989e-03,3.809537560572333337e-03,6.512230837464293431e-01,8.676361004586763750e-03,-1.850315270577615120e-02,1.705843392558230656e-02,9.996456191729504726e-01,-4.653436174238081285e-02,1.109806242173951366e-02,1.424650280534009716e-01,2.813398806588916501e-01,-2.866841652052604106e-01,-1.614994801706161331e-03,-2.799734400299846993e-02,-3.948510427247085147e-02,-3.106334393242022318e-01,2.981014300330823152e-01,-2.935574734462140789e-01,-3.853794537076632443e-02,8.062350875619864188e-03,5.321019862989482142e-04,1.708097452595739307e+00,2.378325113560689208e-01,-1.962551810088423998e-01,-8.978728315242210864e-03,-1.357256767202437708e-01,-1.583301737979019075e+00,-1.936725596689679862e-01,-2.546722713270587191e-01,9.201723794919899890e-02
-2.348283418455785268e-03,3.731394460902557730e-03,6.512265038245506066e-01,8.532832896309161183e-03,-1.943737917107583174e-02,1.757982040308107841e-02,9.996200923192365417e-01,-4.359063700221104537e-02,1.136712726612911992e-02,1.412850790829125736e-01,2.811627100289819658e-01,-2.874827373751494553e-01,-1.954554495698989508e-03,-2.490839835723033038e-02,-3.915707856408839893e-02,-3.119090255811123313e-01,2.976957990328878423e-01,-2.935698573413733636e-01,-3.859935143279611541e-02,5.483675911174776610e-03,-3.017736867960338180e-03,1.703253700720928965e+00,2.516579451737692152e-01,-2.028420461807367292e-01,-2.419647065704147448e-02,-1.509144987740618227e-01,-1.579832672470448784e+00,-2.132772106068576146e-01,-2.703321712643161900e-01,1.286186219430726085e-01
-1.753853544818233159e-03,3.641413204575744827e-03,6.512302577524049507e-01,8.401795269778862540e-03,-2.030580207614628152e-02,1.802337005060491298e-02,9.995960395931489106e-01,-4.080867801727507821e-02,1.167442257178164834e-02,1.402558836581862534e-01,2.810439157317366488e-01,-2.883022552970977981e-01,-2.322417335188933698e-03,-2.198917650134379204e-02,-3.879385966334947949e-02,-3.130288202680333032e-01,2.972748618536668608e-01,-2.935486128439088183e-01,-3.869986462680086170e-02,2.711944235407449597e-03,-7.456500963671224870e-03,1.698330693222535492e+00,2.644193664138635436e-01,-2.085156442738050619e-01,-3.960890306155576829e-02,-1.667767231215419865e-01,-1.576378900088505786e+00,-2.319598561180619689e-01,-2.862545031405911433e-01,1.671896534916555155e-01
-1.187800311495917308e-03,3.527755634934858636e-03,6.512346793797257893e-01,8.295751657585826583e-03,-2.104264672934652927e-02,1.831127239879665886e-02,9.995764527169479496e-01,-3.835025054280672557e-02,1.205817879996002283e-02,1.395281953249839779e-01,2.810418740998198994e-01,-2.891636647231647372e-01,-2.746886465673109914e-03,-1.940940222522047690e-02,-3.836025437789764014e-02,-3.138370318149760752e-01,2.968233123163928067e-01,-2.934601115611966127e-01,-3.887859208475549777e-02,-4.459008630043415425e-04,-1.367311554228529090e-02,1.693249174476976204e+00,2.750527624987458841e-01,-2.123627082092213458e-01,-5.541071559150005654e-02,-1.839857520563463189e-01,-1.572955713959817592e+00,-2.487984907758957753e-01,-3.027016988949009502e-01,2.096999801496567950e-01
-6.422414260983340178e-04,3.385948759443037706e-03,6.512401711058272147e-01,8.253216376436545848e-03,-2.166744439798290109e-02,1.852455082988414478e-02,9.995595266362354847e-01,-3.611250161396128283e-02,1.237240586579361513e-02,1.390000989240269269e-01,2.809826103906631900e-01,-2.899719502306286611e-01,-3.195021535702276087e-03,-1.708126823262654664e-02,-3.800083288882094568e-02,-3.144646443239276223e-01,2.963738513580018719e-01,-2.933757716814455185e-01,-3.908490982560677146e-02,-3.758108643566456224e-03,-2.124210510496699761e-02,1.687871943323605572e+00,2.838059087035968431e-01,-2.151443005653951579e-01,-7.143994042855988935e-02,-2.029531566935595943e-01,-1.566335288097541190e+00,-2.649422317323251175e-01,-3.196421000938035606e-01,2.514578123697757683e-01
